date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:14:25	809/809	---M-Z	200	added ('OK')	image/svg+xml	etag:%22329-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tg.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tg.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:25	290/290	---M-Z	200	added ('OK')	image/svg+xml	etag:%22122-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/th.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/th.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:25	5058/5058	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213c2-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tj.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tj.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:25	840/840	---M-Z	200	added ('OK')	image/svg+xml	etag:%22348-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tk.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tk.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:26	636/636	---M-Z	200	added ('OK')	image/svg+xml	etag:%2227c-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tl.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tl.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:26	45131/45131	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b04b-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tm.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tm.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:26	962/962	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c2-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tn.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tn.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:26	363/363	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216b-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/to.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/to.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:27	666/666	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229a-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tr.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tr.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:27	343/343	---M-Z	200	added ('OK')	image/svg+xml	etag:%22157-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tt.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tt.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:27	2935/2935	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b77-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tv.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tv.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:27	1230/1230	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ce-58316f64e642f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tw.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tw.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:27	560/560	---M-Z	200	added ('OK')	image/svg+xml	etag:%22230-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tz.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/tz.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:28	231/231	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e7-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ua.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ua.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:28	5359/5359	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214ef-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ug.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ug.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:28	6967/6967	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b37-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/um.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/um.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:28	6967/6967	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b37-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/us.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/us.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:29	1731/1731	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c3-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/uy.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/uy.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:29	1443/1443	---M-Z	200	added ('OK')	image/svg+xml	etag:%225a3-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/uz.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/uz.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:29	114036/114036	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bd74-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/va.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/va.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:29	496/496	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f0-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vc.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vc.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:30	1198/1198	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ae-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ve.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ve.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:30	34892/34892	---M-Z	200	added ('OK')	image/svg+xml	etag:%22884c-58316f64e6817-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vg.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vg.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:30	12325/12325	---M-Z	200	added ('OK')	image/svg+xml	etag:%223025-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vi.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vi.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:30	538/538	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221a-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vn.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vn.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:31	5798/5798	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216a6-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vu.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/vu.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:31	300/300	---M-Z	200	added ('OK')	image/svg+xml	etag:%2212c-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/wf.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/wf.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:31	879/879	---M-Z	200	added ('OK')	image/svg+xml	etag:%2236f-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ws.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ws.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:31	265/265	---M-Z	200	added ('OK')	image/svg+xml	etag:%22109-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ye.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/ye.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:32	307/307	---M-Z	200	added ('OK')	image/svg+xml	etag:%22133-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/yt.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/yt.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:32	1063/1063	---M-Z	200	added ('OK')	image/svg+xml	etag:%22427-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/za.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/za.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:32	8201/8201	---M-Z	200	added ('OK')	image/svg+xml	etag:%222009-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/zm.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/zm.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:32	3061/3061	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bf5-58316f64e6bff-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/zw.svg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/flag-icon-css/flags/zw.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:34	261608/261608	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fde8-58316f64ec1ef-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:34	261608/261608	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%223fde8-58316f64ec1ef-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=1.8.36	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.eot	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:35	99736/99736	---M--	200	added ('OK')	text/html	etag:%2218598-58316f64ef89f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=1.8.36	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.html	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:35	129588/129588	---M--	200	added ('OK')	application/x-font-woff	etag:%221fa34-58316f64ef89f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=1.8.36	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:36	261388/261388	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%223fd0c-58316f64ef89f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=1.8.36	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.ttf	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:36	49976/49976	---M--	200	added ('OK')	text/html	etag:%22c338-58316f64deb17%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/crypto-icons/cryptocoins.woff2	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/crypto-icons/cryptocoins.html	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:36	58768/58768	---M--	200	added ('OK')	application/x-font-woff	etag:%22e590-58316f64de72f%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/crypto-icons/cryptocoins.woff	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/crypto-icons/cryptocoins.woff	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:37	96448/96448	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22178c0-58316f64de72f-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/crypto-icons/cryptocoins.ttf	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/crypto-icons/cryptocoins.ttf	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:37	14991/14991	---M--	200	added ('OK')	image/png	etag:%223a8f-58316f648af40%22	https://www.ampleadmin.wrappixel.com/assets/images/custom-select.png	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/images/custom-select.png	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:37	32694/32694	---M--	200	added ('OK')	image/jpeg	etag:%227fb6-58316f6486cd8%22	https://www.ampleadmin.wrappixel.com/assets/images/background/error-bg.jpg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/images/background/error-bg.jpg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:37	11508/11508	---M-Z	200	added ('OK')	text/css	etag:%222cf4-58316f6493be0-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/chartist/dist/chartist.min.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/chartist/dist/chartist.min.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:37	821/821	---M-Z	200	added ('OK')	text/css	etag:%22335-58316f6493be0-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/chartist-plugin-tooltips/dist/chartist-plugin-tooltip.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/chartist-plugin-tooltips/dist/chartist-plugin-tooltip.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:38	433/433	---M-Z	200	added ('OK')	text/css	etag:%221b1-58316f64ccdef-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/morris.js/morris.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/morris.js/morris.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:38	2161/2161	---M-Z	200	added ('OK')	text/css	etag:%22871-58316f6480f18-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/c3/c3.min.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/c3/c3.min.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:38	1980246/1980246	---MCZ	200	added ('OK')	image/svg+xml	etag:%221e3756-58316f64eece7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=1.8.36	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/css/icons/material-design-iconic-font/fonts/materialdesignicons-webfontdc99.svg	(from https://www.ampleadmin.wrappixel.com/dist/css/style.min.css)
12:14:38	16066/16066	---M-Z	200	added ('OK')	text/css	etag:%223ec2-58316f64bdbbf-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/fullcalendar/dist/fullcalendar.min.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/fullcalendar/dist/fullcalendar.min.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:38	1583/1583	---M-Z	200	added ('OK')	text/css	etag:%2262f-58316f6481ad0-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/calendar/calendar.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/calendar/calendar.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:39	40214/40214	---M-Z	200	added ('OK')	application/javascript	etag:%229d16-58316f6493be0-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/chartist/dist/chartist.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/chartist/dist/chartist.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:39	6963/6963	---M-Z	200	added ('OK')	application/javascript	etag:%221b33-58316f64f90f7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/js/pages/chartist/chartist-plugin-tooltip.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/js/pages/chartist/chartist-plugin-tooltip.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:39	151725/151725	---M-Z	200	added ('OK')	application/javascript	etag:%22250ad-58316f6481ad0-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/c3/d3.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/c3/d3.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:40	186820/186820	---M-Z	200	added ('OK')	application/javascript	etag:%222d9c4-58316f6481300-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/c3/c3.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/c3/c3.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:40	93251/93251	---M-Z	200	added ('OK')	application/javascript	etag:%2216c43-58316f64d143f-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/raphael/raphael.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/raphael/raphael.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:40	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-58316f64ccdef-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/morris.js/morris.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/morris.js/morris.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:40	5045/5045	---M-Z	200	added ('OK')	application/javascript	etag:%2213b5-58316f64f90f7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/js/pages/dashboards/dashboard1.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/js/pages/dashboards/dashboard1.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:40	51638/51638	---M-Z	200	added ('OK')	application/javascript	etag:%22c9b6-58316f64cca07-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/moment/min/moment.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/moment/min/moment.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:41	213774/213774	---M-Z	200	added ('OK')	application/javascript	etag:%223430e-58316f64bdfa7-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/fullcalendar/dist/fullcalendar.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/fullcalendar/dist/fullcalendar.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:41	9863/9863	---M-Z	200	added ('OK')	application/javascript	etag:%222687-58316f64f90f7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/js/pages/calendar/cal-init.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/js/pages/calendar/cal-init.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index.html)
12:14:41	3055/3055	---M-Z	200	added ('OK')	text/css	etag:%22bef-58316f64f90f7-gzip%22	https://www.ampleadmin.wrappixel.com/dist/js/pages/chartist/chartist-init.css	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/dist/js/pages/chartist/chartist-init.css	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index2.html)
12:14:42	110008/110008	---M-Z	200	added ('OK')	application/javascript	etag:%221adb8-58316f64bc44f-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/flot/jquery.flot.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/flot/jquery.flot.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index2.html)
12:14:42	8866/8866	---M-Z	200	added ('OK')	application/javascript	etag:%2222a2-58316f64c7417-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index2.html)
12:14:42	1852/1852	---M-Z	200	added ('OK')	application/javascript	etag:%2273c-58316f647ebf0-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/AnimatedSkillsDiagram/js/animated-bar.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/AnimatedSkillsDiagram/js/animated-bar.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index2.html)
12:14:42	18036/18036	---M-Z	200	added ('OK')	application/javascript	etag:%224674-58316f64bf717-gzip%22	https://www.ampleadmin.wrappixel.com/assets/libs/gaugeJS/dist/gauge.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/libs/gaugeJS/dist/gauge.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index2.html)
12:14:45	34237/34237	---M--	200	added ('OK')	image/jpeg	etag:%2285bd-58316f64870c0%22	https://www.ampleadmin.wrappixel.com/assets/images/background/img4.jpg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/images/background/img4.jpg	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index3.html)
12:14:46	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-58316f6482688-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/jvector/jquery-jvectormap-2.0.2.min.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/jvector/jquery-jvectormap-2.0.2.min.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index3.html)
12:14:47	70693/70693	---M--	200	added ('OK')	image/jpeg	etag:%2211425-58316f64874a8%22	https://www.ampleadmin.wrappixel.com/assets/images/background/img6.jpg	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/images/background/img6.jpg	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index3.html)
12:14:48	104252/104252	---M-Z	200	added ('OK')	application/javascript	etag:%221973c-58316f64845c8-gzip%22	https://www.ampleadmin.wrappixel.com/assets/extra-libs/jvector/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/adminprojet/www.ampleadmin.wrappixel.com/assets/extra-libs/jvector/jquery-jvectormap-world-mill-en.js	(from https://www.ampleadmin.wrappixel.com/ampleadmin-html/ampleadmin-sidebar/index3.html)
